admin5,label
8743,Library Drojdieni
8744,The room library
8746,Kindergarten no. 2 Voinescu
8747,Children's Library Voinescu
8749,Kindergarten Taxobeni
8750,Slobozia-Sirauti Bibloiteci
8751,Central Accounting Ustia
8752,Library Secareni
8753,Perennial Library
8754,Administration of the mayoralty of Cernoleuca
8755,Library Cornesti
8756,Kindergarten no. 2 Sadaclia
8757,Children's Library Sadaclia
8758,Department Glodeni culture
8759,Community center Porumbrei
8760,Library Porumbrei
8762,The device section Glodeni culture
8763,New Salt collective model
8764,Community social service Cocieri
8766,Mayoralty of Baltata
8767,Mayoralty of Ulmu
8769,Directorate General for Agriculture and Food UTA Gagauzia
8770,Chirileni Gymnasium
8771,Gymnasium Busila
8772,Library Chirileni
8773,Library Busila
8774,Community center Chirileni
8775,Community center Busila
8776,Mayoralty of Chirileni
8777,Administration of the mayoralty of Corbu
8778,Gymnasium Cornesti
8779,Kindergarten Cornesti
8780,Library Cornesti
8781,Community center Cornesti
8782,Ocnita Culture Service Centralized Accounting Office
8783,Mayoralty of Cornesti
8785,Direction of agriculture and food Orhei
8786,Ghetlova Folk Music Orchestra
8787,Administration of the mayoralty of the city of Donduseni
8789,District Education Directorate of the Central Accounting Orhei
8791,"A. Mattevici Theoretical Lyceum, Soldanesti"
8792,Theoretical lyceum D .Cantemir Edinet
8793,Kindergarten Blesteni
8794,Kindergarten Brinzeni
8795,Kindergarten Cuconestii November
8796,Kindergarten Gaspar
8797,Kindergarten Grinauti Moldova
8798,Kindergarten Parcova
8799,Kindergarten White Fountain
8800,Poplar Nursery
8801,Kindergarten Sofrincani
8802,Kindergarten Stolniceni
8803,Kindergarten Terebna
8804,Kindergarten Alexeevca
8805,Kindergarten Zabriceni
8806,Administration of the mayoralty of Plop
8808,Kindergarten Pocrovca
8809,Library Ocnita central town
8810,Central Library Briceni
8811,Edinet Museum
8812,Administration of the mayoralty of Grinauti
8813,Mayoralty of Horodiste
8814,Administration of the mayoralty of Horodiste
8815,Mayoralty of Pociumbauti
8816,Administration of the mayoralty of Pociumbauti
8817,Mayoralty of Malinovscoe
8818,Administration of the mayoralty of Malinovscoe
8819,Mayoralty of Petruseni
8820,Music School Edinet
8821,Music School Cupcini
8822,Art School Edinet
8823,Arts School Teodor Negara Ocnita
8824,"Angela Voitic Professional Assistant Parents Service, Glinjeni"
8825,Music school wide
8826,Administration of the mayoralty of Petruseni
8827,Kindergarten Alexandresti
8828,Taul Museum
8829,Culture Section Riscani
8830,Mayoralty of Singureni
8831,Administration of the mayoralty of Singureni
8832,Mayoralty of Sumna
8833,Administration of the mayoralty of Horodiste
8834,Mayoralty of Beleavinet
8835,Beleavinet Theoretical Lyceum
8836,Library Beleavinet
8837,Community center Beleavinet
8838,Central Accounting Beleavinet
8839,"Alunel Puppet Theater, Cimislia"
8840,Administration of the mayoralty of Maramonovca
8841,"D. Cantemir Theoretical Lyceum, Singerei"
8842,"A.Crihan Gymnasium, Singerei"
8843,"Olimp Theoretical Lyceum, Singerei"
8844,Centralized Contabiltatea Culture Youth and Sports Directorate Riscani
8845,Wolf Infant Cold
8846,Wolf Gymnasium-cold
8847,Wolf-cold Library
8848,Highschool Costesti
8849,Administration of the mayoralty of Scaieni
8850,Administration of the mayoralty of Sumna
8852,Type design collective Riscani
8853,Architecture Direction Ialoveni
8854,Kindergarten Temeleuti
8855,Criuleni water rescue station
8856,"Andrei Straista Theoretical Lyceum, Anenii Noi"
8858,Capriana Gymnasium
8859,Administration of the mayoralty of Sudarca
8860,Cojusna Gymnasium
8861,School Cojusna
8862,Hirtopul Mic Theoretical Lyceum
8863,Central Accounting Holercani
8864,Kindergarten Domulgeni
8865,Administration of the mayoralty of Tirnova
8866,Administration of the mayoralty of Taul
8868,Administration of the mayoralty of Frasin
8869,Administration of the mayoralty of the municipality of Edinet
8870,Administration of the mayoralty of the city of Cupcini
8871,"Nursery No. 7, Causeni"
8872,"Kindergarten, village of Grigorievca"
8873,Central Accounting Causeni
8874,"Public Library No. 1, Cainari"
8875,No library. 2 Cainari
8876,Town of Cainari Culture Center
8877,Codrenii Noi Kindergarten
8878,Asylum for old and disabled-Yellow Salt
8879,Hincesti School Sports
8881,Administration of the mayoralty of Blesteni
8882,Administration of the mayoralty of Bratuseni
8883,Department of Culture Falesti
8884,Administration of the mayoralty of Brinzeni
8885,Administration of the mayoralty of Corpaci
8886,Administration of the mayoralty of Cuconestii Noi
8887,Local Fund Best Entrepreneur of 2005 and the district Falesti
8890,Mayoralty of Balasesti
8891,Administration of the mayoralty of Balasesti
8893,Central Accounting Department for Culture Falesti
8894,Rescue and Fire-fighting Post Mindresti
8895,Community center Egoreni
8896,Library Cerlina
8897,"Respiro Social Service, Cimislia"
8898,Central Accounting Pervomaysc
8899,Central Accounting Teleseu
8900,Central Accounting Isacova
8901,Central Accounting Podgoreni
8902,Central Accounting Taraclia
8904,Kindergarten Zahoreni
8905,Central Accounting Zahoreni
8906,Central Accounting Samananca
8907,Central Accounting Donici
8908,Stefan Voda Municipal Public Library
8909,Children's Library Stefan Voda
8910,Community center Stefan Voda
8911,Central Accounting Antonesti
8912,Central Accounting Ermoclia
8913,Administration of the mayoralty of Gaspar
8914,Central Accounting dirty
8915,Central Accounting Popeasca
8916,Administration of the mayoralty of Gordinesti
8917,Agency for Sustainable Development and European Integration Soroca
8919,Falestii Noi Gymnasium
8920,"School of Music, Village of Copanca"
8921,Causeni School of Arts
8922,"School of Music, town of Cainari"
8923,Kindergarten Viscauti
8924,"A. Mateevici Memorial House, town of Cainari"
8925,"Alexei Mateevici Memorial House, village of Zaim"
8926,"History and Ethnography Museum, village of Copanca"
8927,"Causeni Culture, Youth, Sports, and Tourism Directorate Centralized Accounting Office"
8928,Causeni Regional Public Library
8929,Causeni Regional Culture Center
8930,Administration of the mayoralty of Hincauti
8931,Administration of the mayoralty of Hlinaia
8932,Administration of the mayoralty of Parcova
8933,Administration of the mayoralty of Ruseni
8934,Administration of the mayoralty of Sofrincani
8935,Administration of the mayoralty of Terebna
8936,Administration of the mayoralty of Tirnova
8937,"A. Mateevici Theoretical Lyceum, Causeni"
8938,Causeni Arts Center for Children and Adolescents
8939,Causeni School Sports
8940,Integrated teaching acacia
8941,Methodical Centre of Educational Directorate Causeni
8942,Kindergarten Neculaieuca
8943,Directorate of education service group Causeni
8944,Education Directorate of the Central Accounting Causeni
8945,Administration of the mayoralty of Trinca
8946,Administration of the mayoralty of Viisoara
8947,Cimislia Flueras Company
8948,Administration of the mayoralty of Zabriceni
8949,Administration of the mayoralty of Fetesti
8950,Administration of the mayoralty of Zaicani
8951,Administration of the mayoralty of Varatic
8952,Administration of the mayoralty of Pociumbeni
8953,Administration of the mayoralty of Burlanesti
8954,Administration of the mayoralty of Balasinesti
8955,Administration of the mayoralty of Berliniti
8956,Administration of the mayoralty of Grimancauti
8957,Administration of the mayoralty of Drepcauti
8958,Administration of the mayoralty of Coteala
8959,Administration of the mayoralty of Cotiujeni
8960,Administration of the mayoralty of Criva
8961,Administration of the mayoralty of Colicauti
8962,Administration of the mayoralty of Corjeuti
8963,Administration of the mayoralty of Larga
8964,Camp village public library
8965,Administration of the mayoralty of Medveja
8966,Administration of the mayoralty of Marcauti
8967,Administration of the mayoralty of Pererita
8968,Administration of the mayoralty of Caracusenii Vechi
8969,Administration of the mayoralty of Tabani
8970,Administration of the mayoralty of Trebisauti
8971,Administration of the mayoralty of the city of Briceni
8972,Administration of the mayoralty of the city of Lipcani
8973,Administration of the mayoralty of Halahora de Sus
8974,Administration of the mayoralty of Tetcani
8975,Administration of the mayoralty of Sirauti
8976,Administration of the mayoralty of the city of Otaci
8977,Administration of the mayoralty of the city of Ocnita
8978,Administration of the mayoralty of the city of Frunza
8979,Administration of the mayoralty of Birladeni
8980,Administration of the mayoralty of Birnova
8981,Administration of the mayoralty of Valcinet
8982,Administration of the mayoralty of Grinauti-Moldova
8983,Administration of the mayoralty of Dingeni
8984,Administration of the mayoralty of Calarasovca
8985,Administration of the mayoralty of Clocusna
8986,Administration of the mayoralty of Lencauti
8987,Administration of the mayoralty of Lipnic
8988,Administration of the mayoralty of s.Ocnita
8989,Administration of the mayoralty of Hadarauti
8990,Administration of the mayoralty of Beleavinet
8992,Administration of the mayoralty of Bobeica
8993,Administration of the mayoralty of Boghiceni
8995,Administration of the mayoralty of Bozieni
8996,Central Accounting Neculaieuca
8997,Administration of the mayoralty of Buteni
8998,Administration of the mayoralty of Dancu
8999,Shut kindergarten Cainarului
9000,Central Accounting Chiperceni
9001,Administration of the mayoralty of Fundul Galbenei
9002,Kindergarten Biesti
9003,Central Accounting Biesti
9004,Kindergarten Pohrebeni
9005,Kindergarten Sercani
9006,Tibirica Early Development Community Center for Children Aged 3-6(7)
9007,Administration of the mayoralty of Caracui
9008,Colectivulpopular Pohrebeni
9009,Library Mirzesti
9010,Service land relations Orhei
9011,Drochia Personal Assistance Center
9012,Library Inculet
9013,Central Accounting Ghetlova
9014,Central Accounting Morozeni
9015,Centralized accounting possible
9016,Central Accounting Vatici
9017,Kindergarten Ivancea
9018,Administration of the mayoralty of Crasnoarmeiscoe
9019,Administration of the mayoralty of Lapusna
9020,Administration of the mayoralty of Leuseni
9021,Administration of the mayoralty of Loganesti
9022,Administration of the mayoralty of Carpineni
9023,Administration of the mayoralty of Cioara
9024,Administration of the mayoralty of Cotul Morii
9025,Administration of the mayoralty of Mereseni
9026,Administration of the mayoralty of Mingir
9027,Administration of the mayoralty of Negrea
9028,Social center for persons in risk situations Revenire Soroca
9029,Center for Children's social investment
9030,Camps Leased in Vadul lui Voda Dets. Riscani
9031,Administration of the mayoralty of Nemteni
9032,Administration of the mayoralty of Onesti
9033,Administration of the mayoralty of Pascani
9034,Administration of the mayoralty of Sarata-Galbena
9035,Administration of the mayoralty of Sofia
9036,Kindergarten no. 1 Peresecino
9037,Administration of the mayoralty of Voinescu
9038,Administration of the mayoralty of Hincesti
9039,Administration of the mayoralty of Sadaclia
9040,Administration of the mayoralty of Abaclia
9041,"M. Eminescu Lyceum, Ghindesti"
9042,"I. Creanga Lyceum, Floresti"
9043,Drochia Museum
9044,Administration of the mayoralty of Bascalia
9045,Kindergarten Tighira
9046,Rest Camp Dawn
9047,K. deleted from s.Ciripcau Museum
9048,Summer Camp Harmony Plus Ungheni
9049,Youth Center Edinet
9050,Mayoralty of Borciag
9051,Community center Borciag
9052,Kindergarten Borciag
9053,Highschool Borciag Ion Creanga
9054,Central Accounting Borciag
9055,Administration of the mayoralty of Carabetovca
9056,Mayoralty of Bursuceni
9057,Administration of the mayoralty of Bursuceni
9058,Mayoralty of Ciuciuieni
9059,Administration of the mayoralty of Ciuciuieni
9060,Mayoralty of Cotiujenii Mici
9061,Administration of the mayoralty of Cotiujenii Mici
9062,Mayoralty of Grigorauca
9063,Administration of the mayoralty of Grigorauca
9064,Mayoralty of Izvoare
9065,Administration of the mayoralty of Izvoare
9066,Mayoralty of Taura Veche
9067,Administration of the mayoralty of Taura Veche
9068,Mayoralty of Tambula
9069,Administration of the mayoralty of Tambula
9070,Mayoralty of Darcauti
9071,Administration of the mayoralty of Darcauti
9072,Mayoralty of Dubna
9073,Administration of the mayoralty of Dubna
9074,Mayoralty of Holosnita
9075,Administration of the mayoralty of Holosnita
9076,Mayoralty of Hristici
9078,Gymnasium Huluboaia
9079,Economic sectors Cahul
9080,"Building Department, and municipal roads Cahul"
9081,District Youth Center Riscani
9082,"F.F. Trandafir Moldovei, Sagaidac"
9083,Library Tirzieni
9084,Methodical Centre of Educational Directorate Cahul
9085,Sports School
9086,Center created the universe Zirnesti
9087,"Anenii Noi Culture, Tourism, and Sports Section Administration"
9088,Military Center Noi district
9089,Community center Scaieni
9090,Library Cahul
9091,Art School Colibasi
9092,High School Musical Slobozia
9093,Slobozia Mare Museum
9095,Cantemir Museum
9096,Izvoras popular team city.Cahul
9097,Community center Cantemir
9098,Music and Arts School Cantemir
9099,Creative Center Cantemir
9100,Cantemir School Sports
9101,Popular collective Floresti
9102,Station Ungheni young tourists
9104,Creation of the Directorate for Education House Ungheni
9105,Direction of Sports School education jenerale Ungheni
9106,Sculeni School Musical
9107,Administration of the mayoralty of Iserlia
9108,Methodical Centre of Educational Directorate Ungheni
9109,Education Directorate of the Central Accounting Ungheni
9110,Old Rosieticii Grdina
9111,Central Library Ungheni
9113,Kindergarten Frumusica
9114,Rumanian language Ungheni House
9115,Dawn of Hope Rehabilitation Center
9116,Support for the community mediator Chetrosu
9117,Pensoinari and Rehabilitation Center for Disabled Criuleni
9118,Support for the community mediator Gribova
9119,Mun.Comrat Stadium
9120,Club Mihailovca
9121,Attendance Service under Social Assistance and Family Protection Section Calarasi
9122,Besides serving social service department for social security and family protection Nisporeni
9124,Lower Cuhurestii Library
9125,Administration of the mayoralty of the city of Basarabeasca
9126,Administration of the mayoralty of Satul Nou
9127,Administration of the mayoralty of Gradiste
9128,Administration of the mayoralty of Cenac
9129,Administration of the mayoralty of Gura Galbenei
9130,Administration of the mayoralty of Sagaidac
9131,Administration of the mayoralty of the city of Cimislia
9132,Administration of the mayoralty of Ecaterinovca
9133,Administration of the mayoralty of Batir
9134,Administration of the mayoralty of Dragusenii Noi
9135,Administration of the mayoralty of Ciuciuleni
9136,Administration of the mayoralty of Bujor
9137,Administration of the mayoralty of Ciucur-Mingir
9138,Administration of the mayoralty of Ialpujeni
9139,Administration of the mayoralty of Javgur
9140,Administration of the mayoralty of Lipoveni
9141,Administration of the mayoralty of Mihailovca
9142,Administration of the mayoralty of Selemet
9143,Administration of the mayoralty of Stolniceni
9144,Administration of the mayoralty of the city of Leova
9145,Administration of the mayoralty of the city of Iargara
